id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
93_f_co,93,fear,My greatest concern for the community is that the town will turn into every other mountain town in Colorado. I have lived in multiple other mountain communities and the stories are the same: people who actually live and work in town can hardly afford rent and must cater to tourists and second homeowners who drive up the cost of living. I’m afraid the character of town will be lost to greedy pursuits.,values,cost of living,,,,,,,
93_f_sec,93,fear,My greatest concern for the community is that the town will turn into every other mountain town in Colorado. I have lived in multiple other mountain communities and the stories are the same: people who actually live and work in town can hardly afford rent and must cater to tourists and second homeowners who drive up the cost of living. I’m afraid the character of town will be lost to greedy pursuits.,values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
93_f_gru,93,fear,My greatest concern for the community is that the town will turn into every other mountain town in Colorado. I have lived in multiple other mountain communities and the stories are the same: people who actually live and work in town can hardly afford rent and must cater to tourists and second homeowners who drive up the cost of living. I’m afraid the character of town will be lost to greedy pursuits.,values,growth,uncontrolled growth,,,,,,
93_f_gru,93,fear,"My greatest aspiration for the town is that the community will find a way to allow residents to have fulfilling, full-time employment( possibly sustainability based whether it’s power, local food, etc.) while not over-developing the town into another CO resort town.",values,growth,uncontrolled growth,,,,,,
93_f_seb,93,fear,"My greatest aspiration for the town is that the community will find a way to allow residents to have fulfilling, full-time employment( possibly sustainability based whether it’s power, local food, etc.) while not over-developing the town into another CO resort town.",values,sense of place and community,becoming ski resort town,,,,,,
94_f_se,94,fear,Used to be a community now it's a pet project for the Mayor,values,sense of place and community,,,,,,,
94_f_go,94,fear,Used to be a community now it's a pet project for the Mayor,values,governance,,,,,,,
94_f_sed,94,fear,That liberals will take over,values,sense of place and community,divisiveness,,,,,,
94_f_go,94,fear,That liberals will take over,values,governance,,,,,,,
95_f_go,95,fear,Our present Mayor and his ? (Tortys?),values,governance,,,,,,,
96_f_ouo,96,fear,"ATVs, the Mayor and direction Silverton is heading",values,outdoor recreation,ohvs,,,,,,
96_f_go,96,fear,"ATVs, the Mayor and direction Silverton is heading",values,governance,,,,,,,
96_f_gr,96,fear,"ATVs, the Mayor and direction Silverton is heading",values,growth,,,,,,,
97_f_ec,97,fear,The economy,values,economy ,,,,,,,
98_f_seb,98,fear,Turn into Telluride,values,sense of place and community,becoming ski resort town,,,,,,
99_f_gru,99,fear,I fear that we are selling out and will no longer be a unique community. We will no longer enjoy being rich with our serenity and quality of life. We are turning into a money motivated community ,values,growth,uncontrolled growth,,,,,,
99_f_se,99,fear,I fear that we are selling out and will no longer be a unique community. We will no longer enjoy being rich with our serenity and quality of life. We are turning into a money motivated community ,values,sense of place and community,,,,,,,
99_f_ec,99,fear,I fear that we are selling out and will no longer be a unique community. We will no longer enjoy being rich with our serenity and quality of life. We are turning into a money motivated community ,values,economy ,,,,,,,
100_f_ect,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,economy ,tourism,,,,,,
100_f_eco,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,economy ,ohvs,,,,,,
100_f_ecw,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,economy ,workforce skill set,,,,,,
100_f_go,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,governance,,,,,,,
100_f_gol,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,governance,local government budgeting,,,,,,
100_f_nae,100,fear,"That Silverton and San Juan County continue the sale (at wholesale prices) of their soul to tourists, ATVs, and low skilled workers. Government offiicals (both elected and employees) seem hell bent on expanding government, welfare, and the like without regard to quality of life, dust, environmental degradation and cost",values,nature and natural environement,environmental degradation,,,,,,
101_f_sed,101,fear,Greed,values,sense of place and community,divisiveness,,,,,,
102_f_co,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,cost of living,,,,,,,
102_f_hoh,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,housing,housing affordability (rental/own,,,,,,
102_f_grp,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,growth,population growth,,,,,,
102_f_ecw,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,economy ,workforce skill set,,,,,,
102_f_seb,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,sense of place and community,becoming ski resort town,,,,,,
102_f_ouk,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,outdoor recreation,kendall mountain,,,,,,
102_f_sed,102,fear,"The cost of living. Housing prices, construction prices and lots of people moving in who don't want to work or don't have to work. Property taxes are greatly increasing. I do not want a ski resort of any kind! People thinking their lives are more important than others ",values,sense of place and community,divisiveness,,,,,,
102_f_grp,102,fear,That people quit moving here and trying to change Silverton to where they came from. That we get back to being one big family. That an industry comes in that will support working families year round. That our school gets big enough to have sports teams again. ,values,growth,population growth,,,,,,
103_f_gru,103,fear,That the prosperity Silverton needs will come at the price of losing some good people due to higher costs and increasingly intense tourism,values,growth,uncontrolled growth,,,,,,
103_f_co,103,fear,That the prosperity Silverton needs will come at the price of losing some good people due to higher costs and increasingly intense tourism,values,cost of living,,,,,,,
103_f_ect,103,fear,That the prosperity Silverton needs will come at the price of losing some good people due to higher costs and increasingly intense tourism,values,economy ,tourism,,,,,,
103_f_sed,103,fear,That Silverton can develop a more diverse economy while staying affordable. Residents have been discussing these issues for decades. I see little progress. ,values,sense of place and community,divisiveness,,,,,,
104_f_ini,104,fear,"Infrastructure; we need consistent internet, power etc. Year-round economy. Don't like feast/famine mentality ",values,infrastructure,internet,,,,,,
104_f_ine,104,fear,"Infrastructure; we need consistent internet, power etc. Year-round economy. Don't like feast/famine mentality ",values,infrastructure,energy,,,,,,
104_f_ecy,104,fear,"Infrastructure; we need consistent internet, power etc. Year-round economy. Don't like feast/famine mentality ",values,economy ,year-round economy,,,,,,
106_f_ect,106,fear,"I actually have two great fears. One is being overrun by tourists or developers that push the community in ways that destroy or diminish what is great about this place. The other is related, but it involves driving out locals for 2nd home owners or investors or visitors just ticking an item off their bucket list.",values,economy ,tourism,,,,,,
106_f_gru,106,fear,"I actually have two great fears. One is being overrun by tourists or developers that push the community in ways that destroy or diminish what is great about this place. The other is related, but it involves driving out locals for 2nd home owners or investors or visitors just ticking an item off their bucket list.",values,growth,uncontrolled growth,,,,,,
106_f_hos,106,fear,"I actually have two great fears. One is being overrun by tourists or developers that push the community in ways that destroy or diminish what is great about this place. The other is related, but it involves driving out locals for 2nd home owners or investors or visitors just ticking an item off their bucket list.",values,housing,second homes,,,,,,
106_f_set,106,fear,"I actually have two great fears. One is being overrun by tourists or developers that push the community in ways that destroy or diminish what is great about this place. The other is related, but it involves driving out locals for 2nd home owners or investors or visitors just ticking an item off their bucket list.",values,sense of place and community,tourism,,,,,,
107_f_ecg,107,fear,"Citified, outpriced, views gone, so much building, losing small town feel",values,economy ,gentrification,,,,,,
107_f_co,107,fear,"Citified, outpriced, views gone, so much building, losing small town feel",values,cost of living,,,,,,,
107_f_na,107,fear,"Citified, outpriced, views gone, so much building, losing small town feel",values,nature and natural environement,,,,,,,
107_f_gru,107,fear,"Citified, outpriced, views gone, so much building, losing small town feel",values,growth,uncontrolled growth,,,,,,
107_f_ses,107,fear,"Citified, outpriced, views gone, so much building, losing small town feel",values,sense of place and community,small town feel,,,,,,
108_f_sed,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,sense of place and community,divisiveness,,,,,,
108_f_oup,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,outdoor recreation,public lands,,,,,,
108_f_ouo,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,outdoor recreation,ohvs,,,,,,
108_f_nae,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,nature and natural environement,environmental degradation,,,,,,
108_f_set,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,sense of place and community,tourism,,,,,,
108_f_ecl,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,economy ,lack of workforce,,,,,,
108_f_go,108,fear,"Divisiveness > prevents anything from being positive and to move forward. Overuse of public lands > hiking, OHVs, fire caused by campers not closing firepit in backcountry. Overrun with tourists (disrespectful). Not having consistent staff > town manager",values,governance,,,,,,,
109_f_sec,109,fear,"Losing the sense of community, losing control of our community's future ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
109_f_gru,109,fear,"Losing the sense of community, losing control of our community's future ",values,growth,uncontrolled growth,,,,,,
110_f_hoh,110,fear,Lack of housing/apartments. Losing control of our destiny and values. Too many tourists.,values,housing,housing stock,,,,,,
110_f_gru,110,fear,Lack of housing/apartments. Losing control of our destiny and values. Too many tourists.,values,growth,uncontrolled growth,,,,,,
110_f_set,110,fear,Lack of housing/apartments. Losing control of our destiny and values. Too many tourists.,values,sense of place and community,tourism,,,,,,
110_f_ect,110,fear,We must decide what we want our community to become. Where we are now (too many tourists and vehicles and noise). We seem to be more interested in $ than a community. ,values,economy ,tourism,,,,,,
110_f_eco,110,fear,We must decide what we want our community to become. Where we are now (too many tourists and vehicles and noise). We seem to be more interested in $ than a community. ,values,economy ,ohvs,,,,,,
111_f_ouo,111,fear,Being overrun by motorheads,values,outdoor recreation,ohvs,,,,,,
112_f_ecy,112,fear,So much time promoting summer economy. We need to focus on winter activities. The Backcountry turning into everything motors. OHV's and now bicycles have motors. The quiet backcountry now is becoming an amusement park ride. ,values,economy ,year-round economy,,,,,,
112_f_ouo,112,fear,So much time promoting summer economy. We need to focus on winter activities. The Backcountry turning into everything motors. OHV's and now bicycles have motors. The quiet backcountry now is becoming an amusement park ride. ,values,outdoor recreation,ohvs,,,,,,
112_f_na,112,fear,So much time promoting summer economy. We need to focus on winter activities. The Backcountry turning into everything motors. OHV's and now bicycles have motors. The quiet backcountry now is becoming an amusement park ride. ,values,nature and natural environement,,,,,,,
113_f_in,113,fear,"The roads and trails are getting overrun with all kinds of tired vehicles, including bikes, off road and on road four wheel drives. This is causing dust and erosion that is impacting the air, water and trails negatively. ",values,infrastructure,,,,,,,
113_f_ouo,113,fear,"The roads and trails are getting overrun with all kinds of tired vehicles, including bikes, off road and on road four wheel drives. This is causing dust and erosion that is impacting the air, water and trails negatively. ",values,outdoor recreation,ohvs,,,,,,
113_f_nae,113,fear,"The roads and trails are getting overrun with all kinds of tired vehicles, including bikes, off road and on road four wheel drives. This is causing dust and erosion that is impacting the air, water and trails negatively. ",values,nature and natural environement,environmental degradation,,,,,,
114_f_nae,114,fear,"Environmental degradation. Polarization and hate-driven political squabbles fueled by gossip, misinformation, poison pen letters, etc.",values,nature and natural environement,environmental degradation,,,,,,
114_f_sed,114,fear,"Environmental degradation. Polarization and hate-driven political squabbles fueled by gossip, misinformation, poison pen letters, etc.",values,sense of place and community,divisiveness,,,,,,
114_f_god,114,fear,"Environmental degradation. Polarization and hate-driven political squabbles fueled by gossip, misinformation, poison pen letters, etc.",values,governance,divisiveness,,,,,,
115_f_sed,115,fear,That the citizens are creating divisiveness amongst the population. The recent uproars on the pledge of allegiance at meetings and the OHV issue pits neighbor against neighbor and may cause the collapse of the friendly community,values,sense of place and community,divisiveness,,,,,,
115_f_ouo,115,fear,That the citizens are creating divisiveness amongst the population. The recent uproars on the pledge of allegiance at meetings and the OHV issue pits neighbor against neighbor and may cause the collapse of the friendly community,values,outdoor recreation,ohvs,,,,,,
116_f_ouo,116,fear,OHVs/noise&mayhem! ,values,outdoor recreation,ohvs,,,,,,
116_f_nae,116,fear,OHVs/noise&mayhem! ,values,nature and natural environement,environmental degradation,,,,,,
117_f_gru,117,fear,That we are not ready for the growth to come,values,growth,uncontrolled growth,,,,,,
118_f_see,118,fear,Not having enough kids in school,values,services and amenities,education,,,,,,
119_f_sed,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,sense of place and community,divisiveness,,,,,,
119_f_ouo,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,outdoor recreation,ohvs,,,,,,
119_f_ecd,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,economy ,diversified economy,,,,,,
119_f_ect,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,economy ,tourism,,,,,,
119_f_ecj,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,economy ,jobs security,,,,,,
119_f_hoh,119,fear,"That our town culture becomes so negative that the sentiment + tribalism sabatoges important projects/initiatives, OHVs crowd out other economic opportunities and seasonal tourism economy prevails, locals can't find a way to make living here work (not right jobs, no housing, etc.) ",values,housing,housing stock,,,,,,
120_f_se,120,fear,Too big too busy,values,sense of place and community,,,,,,,
121_f_ouo,121,fear,That we become an OHV Mecca and turn into a summer community of second home owners. I would like Silverton year round locals to work together on planning for our future and less outside interests confusing the conversation ,values,outdoor recreation,ohvs,,,,,,
121_f_hos,121,fear,That we become an OHV Mecca and turn into a summer community of second home owners. I would like Silverton year round locals to work together on planning for our future and less outside interests confusing the conversation ,values,housing,second homes,,,,,,
121_f_ecy,121,fear,That we become an OHV Mecca and turn into a summer community of second home owners. I would like Silverton year round locals to work together on planning for our future and less outside interests confusing the conversation ,values,economy ,year-round economy,,,,,,
121_f_gom,121,fear,That we become an OHV Mecca and turn into a summer community of second home owners. I would like Silverton year round locals to work together on planning for our future and less outside interests confusing the conversation ,values,governance,master plan,,,,,,
121_f_ecl,121,fear,That we become an OHV Mecca and turn into a summer community of second home owners. I would like Silverton year round locals to work together on planning for our future and less outside interests confusing the conversation ,values,economy ,localized economy,,,,,,
122_f_ho,122,fear,Inability to provide a livable environment to all those who wish to make this their home ,values,housing,,,,,,,
122_f_ecd,122,fear,Inability to provide a livable environment to all those who wish to make this their home ,values,economy ,diversified economy,,,,,,
123_f_seh,123,fear,"Lost history and heritage of the area, greed and desire for it to become a ""big city"" atmosphere",values,sense of place and community,historic preservation,,,,,,
123_f_ses,123,fear,"Lost history and heritage of the area, greed and desire for it to become a ""big city"" atmosphere",values,sense of place and community,small town feel,,,,,,
125_f_grp,125,fear,Need more business!,values,growth,population growth,,,,,,
126_f_sef,126,fear,"Not having enough opportunity for the young community, no expansion on things that can create the opportunity (Kendall, sports, school)",values,sense of place and community,family friendly,,,,,,
126_f_see,126,fear,"Not having enough opportunity for the young community, no expansion on things that can create the opportunity (Kendall, sports, school)",values,services and amenities,education,,,,,,
126_f_ouk,126,fear,"Not having enough opportunity for the young community, no expansion on things that can create the opportunity (Kendall, sports, school)",values,outdoor recreation,kendall mountain,,,,,,
127_f_grp,127,fear,"Overrun by the masses. I'm all for everyone to be able to share the beautiful terrain, but the masses directly affects the serenity.",values,growth,population growth,,,,,,
127_f_ect,127,fear,"Overrun by the masses. I'm all for everyone to be able to share the beautiful terrain, but the masses directly affects the serenity.",values,economy ,tourism,,,,,,
127_f_nae,127,fear,"Overrun by the masses. I'm all for everyone to be able to share the beautiful terrain, but the masses directly affects the serenity.",values,nature and natural environement,environmental degradation,,,,,,
128_f_sed,128,fear,People who are greedy ,values,sense of place and community,divisiveness,,,,,,
129_f_hoh,129,fear,It will become too expensive to live here,values,housing,housing affordability (rental/own,,,,,,
130_f_hoh,130,fear,Price going too high and people not being able to live here or move here,values,housing,housing affordability (rental/own,,,,,,
131_f_how,131,fear,"I fear the workforce will not be able to afford to live here anymore, with a lack of housing/jobs. I fear the divide among residents (local economy dependent vs. not relying on local economy) will affect the economics of our community.",values,housing,workforce housing,,,,,,
131_f_ecj,131,fear,"I fear the workforce will not be able to afford to live here anymore, with a lack of housing/jobs. I fear the divide among residents (local economy dependent vs. not relying on local economy) will affect the economics of our community.",values,economy ,job availability,,,,,,
131_f_ecd,131,fear,"I fear the workforce will not be able to afford to live here anymore, with a lack of housing/jobs. I fear the divide among residents (local economy dependent vs. not relying on local economy) will affect the economics of our community.",values,economy ,divisiveness,,,,,,
131_f_ecl,131,fear,"I fear the workforce will not be able to afford to live here anymore, with a lack of housing/jobs. I fear the divide among residents (local economy dependent vs. not relying on local economy) will affect the economics of our community.",values,economy ,localized economy,,,,,,
132_f_ect,132,fear,That we let the natural transitions from a workers community to a tourist community divide us.,values,economy ,tourism,,,,,,
132_f_sed,132,fear,That we let the natural transitions from a workers community to a tourist community divide us.,values,sense of place and community,divisiveness,,,,,,
133_f_seh,133,fear,Losing the history of the mining community in the growth process.,values,sense of place and community,historic preservation,,,,,,
133_f_gr,133,fear,Losing the history of the mining community in the growth process.,values,growth,,,,,,,
134_f_ect,134,fear,For it to become a tourist only place (more tourists than residents),values,economy ,tourism,,,,,,
135_f_se,135,fear,I hope there is more to do in the future because it gets boring,values,services and amenities,,,,,,,
136_f_ech,136,fear,"It becoming really expensive to live here, it becomes overrun by tourists",values,economy ,housing affordability (rental/own,,,,,,
136_f_ect,136,fear,"It becoming really expensive to live here, it becomes overrun by tourists",values,economy ,tourism,,,,,,
137_f_ecg,137,fear,I am most concerned about being priced out of living here. Our family has already lost out on two offers by out of town people with cash. I am also concerned about environmental degredation due to OHV travel.,values,economy ,gentrification,,,,,,
137_f_hoh,137,fear,I am most concerned about being priced out of living here. Our family has already lost out on two offers by out of town people with cash. I am also concerned about environmental degredation due to OHV travel.,values,housing,housing affordability (rental/own,,,,,,
137_f_nae,137,fear,I am most concerned about being priced out of living here. Our family has already lost out on two offers by out of town people with cash. I am also concerned about environmental degredation due to OHV travel.,values,nature and natural environement,environmental degradation,,,,,,
137_f_ouo,137,fear,I am most concerned about being priced out of living here. Our family has already lost out on two offers by out of town people with cash. I am also concerned about environmental degredation due to OHV travel.,values,outdoor recreation,ohvs,,,,,,
138_f_hoh,138,fear,Not being able to afford to buy a house and raise my family here even with both my partner and I having solid jobs - housing prices,values,housing,housing affordability (rental/own,,,,,,
139_f_ect,139,fear,"That the town struggles to sustain if a major economic driver were to go away, i.e. no train, no Silverton mtn.",values,economy ,tourism,,,,,,
139_f_ou,139,fear,"That the town struggles to sustain if a major economic driver were to go away, i.e. no train, no Silverton mtn.",values,outdoor recreation,,,,,,,
139_f_ecd,139,fear,"That the town struggles to sustain if a major economic driver were to go away, i.e. no train, no Silverton mtn.",values,economy ,diversified economy,,,,,,
142_f_sed,142,fear,"The political division we experience nationally exists here in a magnified way. We lose our way with protecting quality of life issues (peace, environmental protections. Putting dollars ahead of safety and peace of mind. Not ever able to disagree in stay seeing each other as neighbors. ",values,sense of place and community,divisiveness,,,,,,
142_f_nae,142,fear,"The political division we experience nationally exists here in a magnified way. We lose our way with protecting quality of life issues (peace, environmental protections. Putting dollars ahead of safety and peace of mind. Not ever able to disagree in stay seeing each other as neighbors. ",values,nature and natural environement,environmental degradation,,,,,,
142_f_ec,142,fear,"The political division we experience nationally exists here in a magnified way. We lose our way with protecting quality of life issues (peace, environmental protections. Putting dollars ahead of safety and peace of mind. Not ever able to disagree in stay seeing each other as neighbors. ",values,economy ,,,,,,,
143_f_sed,143,fear,"Our tendency to be self destructive - attacks on others and ""finish line spoilers"" ",values,sense of place and community,divisiveness,,,,,,
144_f_sed,144,fear,"Bickering to point of obstruction and static approach to growth -> stagnation. OHV mindset (and OHVs) takeover, cool people decide to leave or don't come, lack of intentional planning for future (former fear - community wilts and can't smile)",values,sense of place and community,divisiveness,,,,,,
144_f_gr,144,fear,"Bickering to point of obstruction and static approach to growth -> stagnation. OHV mindset (and OHVs) takeover, cool people decide to leave or don't come, lack of intentional planning for future (former fear - community wilts and can't smile)",values,growth,,,,,,,
144_f_ouo,144,fear,"Bickering to point of obstruction and static approach to growth -> stagnation. OHV mindset (and OHVs) takeover, cool people decide to leave or don't come, lack of intentional planning for future (former fear - community wilts and can't smile)",values,outdoor recreation,ohvs,,,,,,
144_f_gom,144,fear,"Bickering to point of obstruction and static approach to growth -> stagnation. OHV mindset (and OHVs) takeover, cool people decide to leave or don't come, lack of intentional planning for future (former fear - community wilts and can't smile)",values,governance,master plan,,,,,,
145_f_na,145,fear,^ this is getting harder to find. That we will be overrun - both by visitors and new residents - without the capacity to welcome them and maintain our mountain village feel ,values,nature and natural environement,,,,,,,
145_f_grp,145,fear,^ this is getting harder to find. That we will be overrun - both by visitors and new residents - without the capacity to welcome them and maintain our mountain village feel ,values,growth,population growth,,,,,,
145_f_ecy,145,fear,^ this is getting harder to find. That we will be overrun - both by visitors and new residents - without the capacity to welcome them and maintain our mountain village feel ,values,economy ,year-round economy,,,,,,
145_f_ses,145,fear,^ this is getting harder to find. That we will be overrun - both by visitors and new residents - without the capacity to welcome them and maintain our mountain village feel ,values,sense of place and community,small town feel,,,,,,
146_f_sed,146,fear,"""Community"" coming together, as town and community are quite different. The split of the town doesn't come together. ",values,sense of place and community,divisiveness,,,,,,
147_f_seb,147,fear,Turning into Aspen or Telluride,values,sense of place and community,becoming ski resort town,,,,,,
165_f_gru,165,fear,"It will fail itself if big money comes in and kills it! Keep it as warm and wonderful as it is. Fear it will turn into something nobody will want to visit. No major changes needed. People couldn't come to visit because of ""government"" issues. Don't push them away because of Silverton issues or big changes!",values,growth,uncontrolled growth,,,,,,
165_f_go,165,fear,"It will fail itself if big money comes in and kills it! Keep it as warm and wonderful as it is. Fear it will turn into something nobody will want to visit. No major changes needed. People couldn't come to visit because of ""government"" issues. Don't push them away because of Silverton issues or big changes!",values,governance,,,,,,,
165_f_ect,165,fear,"It will fail itself if big money comes in and kills it! Keep it as warm and wonderful as it is. Fear it will turn into something nobody will want to visit. No major changes needed. People couldn't come to visit because of ""government"" issues. Don't push them away because of Silverton issues or big changes!",values,economy ,tourism,,,,,,
166_f_sed,166,fear,"Pettiness, vindictiveness, jealousy, rumors, gossip, aggressiveness and communism!",values,sense of place and community,divisiveness,,,,,,
167_f_ecb,167,fear,I don't want it to turn into another Telluride,values,economy ,becoming ski resort town,,,,,,
168_f_ect,168,fear,"I know we as a town need income which turns into tourist. I am against the plan I hear about expanding Kendall mtn. A uprade of one lift would be great. No I would not like 1000 people a day in the winter. The summers are so busy, I don't know how we can contain the use of OHVs in our backcountry.",values,economy ,tourism,,,,,,
168_f_ouk,168,fear,"I know we as a town need income which turns into tourist. I am against the plan I hear about expanding Kendall mtn. A uprade of one lift would be great. No I would not like 1000 people a day in the winter. The summers are so busy, I don't know how we can contain the use of OHVs in our backcountry.",values,outdoor recreation,kendall mountain,,,,,,
168_f_oub,168,fear,"I know we as a town need income which turns into tourist. I am against the plan I hear about expanding Kendall mtn. A uprade of one lift would be great. No I would not like 1000 people a day in the winter. The summers are so busy, I don't know how we can contain the use of OHVs in our backcountry.",values,outdoor recreation,becoming ski resort town,,,,,,
168_f_ouo,168,fear,"I know we as a town need income which turns into tourist. I am against the plan I hear about expanding Kendall mtn. A uprade of one lift would be great. No I would not like 1000 people a day in the winter. The summers are so busy, I don't know how we can contain the use of OHVs in our backcountry.",values,outdoor recreation,ohvs,,,,,,
169_f_hoh,169,fear,Housing affordability and availability for year round residents who live and work in our community. Environmental win. That it will turn even more into an OHV circus/park,values,housing,housing affordability (rental/own,,,,,,
169_f_how,169,fear,Housing affordability and availability for year round residents who live and work in our community. Environmental win. That it will turn even more into an OHV circus/park,values,housing,workforce housing,,,,,,
169_f_ecy,169,fear,Housing affordability and availability for year round residents who live and work in our community. Environmental win. That it will turn even more into an OHV circus/park,values,economy ,year-round economy,,,,,,
169_f_na,169,fear,Housing affordability and availability for year round residents who live and work in our community. Environmental win. That it will turn even more into an OHV circus/park,values,nature and natural environement,,,,,,,
169_f_ouo,169,fear,Housing affordability and availability for year round residents who live and work in our community. Environmental win. That it will turn even more into an OHV circus/park,values,outdoor recreation,ohvs,,,,,,
193_f_nac,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,nature and natural environement,climate change,,,,,,
193_f_ect,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,economy ,tourism,,,,,,
193_f_sew,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,sense of place and community,walkability,,,,,,
193_f_grp,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,growth,population growth,,,,,,
193_f_hoh,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,housing,housing stock,,,,,,
193_f_ses,193,fear,Losing snow to climate change. Too much tourists - lose ? Getting hit by a car. Being stuck in the past. Too many people coming here and not enough housing. As people come its no longer a small town. ,values,sense of place and community,small town feel,,,,,,
194_f_ecg,194,fear,Change - young people want to work -- people getting pushed out. Biz only open part time. Tourism focus.,values,economy ,gentrification,,,,,,
194_f_ecy,194,fear,Change - young people want to work -- people getting pushed out. Biz only open part time. Tourism focus.,values,economy ,year-round economy,,,,,,
194_f_ect,194,fear,Change - young people want to work -- people getting pushed out. Biz only open part time. Tourism focus.,values,economy ,tourism,,,,,,
